# BEAST v1.8.2, r6687
# Generated Wed Dec 30 17:18:17 PST 2015 [seed=1451524696487]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	coalescent
88300000	-2968.640114040381	-693.968022537624	-2274.6720915027568	1.4942879983242503	3.126628576034012E9	4.78148287465738	5.067079870761058E-9	3.340386368234444	0.4448380712782954	0.14990890045236155	0.16918278527833666	0.23607024299100637	0.005422715254633884	-2274.6720915027568	-684.7500664810176
88400000	-3021.591726501048	-737.7973924129074	-2283.7943340881407	2.214390268553931	3.730489220356083E7	3.0531310360380384	4.4752374734671977E-7	2.75519613404884	0.4099134746814705	0.12979113737460996	0.19201538251885517	0.26828000542506447	0.0046950651164671476	-2283.7943340881407	-729.3059462123261
88500000	-3037.3876990416697	-749.661852177463	-2287.7258468642067	1.84266315870304	4.331389829821641E7	2.80969058348066	3.963639368014545E-7	2.362578845785486	0.4066131629613677	0.1483746325605348	0.17822476270359996	0.26678744177449765	0.004720877806144167	-2287.7258468642067	-741.3476192810139
88600000	-3009.317853785814	-733.3595727179418	-2275.958281067872	2.443428283870548	2.0371795094490713E8	2.4416611055827455	5.680243783627983E-8	3.015006907594897	0.3700628289481439	0.18938135372999637	0.1944196714253249	0.24613614589653496	0.004754291101267628	-2275.958281067872	-725.2794098179171
88700000	-3056.599617297898	-765.7862586353564	-2290.8133586625418	2.1097189722793095	1.4863497382955894E8	3.074233418128713	1.6402035925234394E-7	2.6449358284474593	0.41008686358518787	0.15207450525119492	0.19661079400065257	0.2412278371629648	0.004101189709743239	-2290.8133586625418	-756.2580241623414
88800000	-3018.956975623526	-705.306543375801	-2313.650432247725	1.5646001514717682	3.8416800199176514E8	4.632631436146925	6.000258178759834E-8	2.720278950190572	0.4006225646444913	0.1620925563466711	0.17296993329419602	0.26431494571464176	0.005078847661285114	-2313.650432247725	-696.2278857751072
88900000	-3003.445277646323	-702.789691163307	-2300.655586483016	2.2035046157447615	2.0251571446170315E10	1.772606930441485	3.1455575393947474E-10	2.5020642543946554	0.3884007821552856	0.17094840527658267	0.21603596830718214	0.22461484426094974	0.00517722277737032	-2300.655586483016	-695.5631975189358
89000000	-3007.7483930826843	-721.0389908075546	-2286.70940227513	2.1819217449225987	7.12644485769477E10	2.428932339350203	1.2885326813698757E-10	2.966528664839321	0.3980240429335673	0.16564812746161384	0.19024551609063242	0.24608231351418658	0.005457768245487372	-2286.70940227513	-712.8932450663347
89100000	-3124.875922255148	-818.2485943906378	-2306.6273278645103	3.639031365455763	2.885681171590527E11	1.9495612238156577	1.0648334348051996E-10	3.0231127273204663	0.40814995385888186	0.1608318516012502	0.18194931171640708	0.2490688828234611	0.003231997012531589	-2306.6273278645103	-806.0950747985379
89200000	-3017.5576736678586	-737.2418400764147	-2280.315833591444	1.945086250397685	4.8109505848052555E13	3.328792200467391	4.874498115200658E-13	3.035461020904713	0.42116368786140695	0.16699969117578228	0.18413793453638722	0.22769868642642374	0.004643230496393265	-2280.315833591444	-728.2156386342742
89300000	-3054.131964393292	-771.9038795590932	-2282.228084834199	2.2460385737730673	4.8603526200354375E14	2.3753715641006425	4.486166988685597E-14	2.5972025181973635	0.41224893033437526	0.14183246095817065	0.1918536649833626	0.2540649437240917	0.003319266985295889	-2282.228084834199	-760.4849912141312
89400000	-3004.0566074986064	-725.7782182684996	-2278.2783892301068	2.02481376446963	1.5968849834862642E15	2.750637432404112	6.291265454461464E-15	3.439501735671263	0.40722472950817595	0.1449147422789172	0.21523950695302232	0.23262102125988487	0.004753499086829138	-2278.2783892301068	-717.6189395262977
89500000	-3053.7770649585395	-764.2784549690364	-2289.498609989503	2.109419466956348	2.2528753335135876E16	2.457223821572358	7.735240858117339E-16	2.455450812970863	0.41922659358605563	0.17118042461109353	0.17080100462683126	0.23879197717602005	0.0045429346788061825	-2289.498609989503	-755.8466680823003
89600000	-3081.228481144605	-765.5584441101926	-2315.6700370344124	1.9928343485077211	2.9007016753448904E16	2.9247378237143753	7.65501746804487E-16	3.876418937515575	0.3638521686486211	0.16147426021028566	0.2148405931713876	0.259832977969706	0.004455474099684922	-2315.6700370344124	-756.220659030084
89700000	-3045.7153701327975	-719.1932932873525	-2326.522076845445	1.4913472519744053	8.582443831773266E15	5.628615429584682	6.5346445782695705E-15	3.815982918110348	0.40965548719323247	0.15761725317846342	0.165725799412598	0.2670014602157065	0.004746786897319584	-2326.522076845445	-708.6473756292568
89800000	-3014.2252195886276	-712.9684475935786	-2301.256771995049	2.1324831097845265	6.4527760568516824E16	2.764121911295115	1.53674004143641E-16	3.6879326528853573	0.41739953601807195	0.15005430901603886	0.1725892267720028	0.2599569281938868	0.005615460410788994	-2301.256771995049	-704.2001734162973
89900000	-3040.447300718831	-711.071417520159	-2329.3758831986715	2.016366292285834	3.597095395641466E15	2.8294472269936204	2.9151425059205023E-15	3.832938252264988	0.4142250641155765	0.14637638621514776	0.19046370200053062	0.24893484766874563	0.0058121054329184855	-2329.3758831986715	-701.8328812075918
90000000	-3053.542315681129	-747.4219644108683	-2306.1203512702605	2.5281235660293966	1.7450759429064706E16	2.5190721387039035	9.297194605489047E-16	2.2247337083436505	0.39488545748590187	0.15138255928129227	0.1818729990696569	0.2718589841631496	0.004520469922815904	-2306.1203512702605	-739.1199169487861
90100000	-3098.9790681986224	-787.8243487666667	-2311.1547194319555	2.487613409469101	7.180779670402161E15	1.8290113245839605	2.5073746567038207E-15	3.5203388723744142	0.4106492560527553	0.14742022959866385	0.18081759933147576	0.26111291501710576	0.003924605928185812	-2311.1547194319555	-778.1475128338556
90200000	-3072.2089926780773	-752.8847860342705	-2319.324206643807	1.9910829636078904	1.1705628666765095E15	3.5493240044229206	2.6400093428920788E-14	3.5547787891790503	0.4391289484078258	0.13109546968927524	0.17930140248183657	0.25047417942106326	0.004403505824879447	-2319.324206643807	-743.1493420717352
90300000	-3084.592971325659	-775.7379122930021	-2308.855059032657	2.7275273596739216	2.6813491805890575E15	1.949025282902387	5.856391993157966E-15	2.856701698645602	0.4109596234955545	0.15986485141282147	0.19428780590835046	0.23488771918327458	0.003950773744563351	-2308.855059032657	-766.463588183149
90400000	-3019.9277404227496	-735.2518044874676	-2284.675935935282	2.3784396464988666	1.8610028832435128E16	2.110943707240231	6.340569861335374E-16	2.7638623351609364	0.4026995638653979	0.15671920122410699	0.18233289775551734	0.2582483371549787	0.00531543456265313	-2284.675935935282	-727.1296162373134
90500000	-3077.511469266794	-764.2397097632704	-2313.2717595035238	2.6767951114569257	2.92044766644244E16	1.2015508311587493	4.2587878392563495E-16	3.0026972835769423	0.4299483061525964	0.1408152307298849	0.17403414771760364	0.25520231539991606	0.0049133634589018605	-2313.2717595035238	-756.3346880822529
90600000	-3024.3162062287993	-714.287136189799	-2310.0290700390005	1.4966792005105218	2.59536928332240192E17	6.103788008419513	2.0699792579354998E-16	2.9927655911259134	0.4141308756206843	0.1494990310674528	0.18439023166391658	0.2519798616479473	0.004696530699219768	-2310.0290700390005	-703.946433900217
90700000	-3070.266372882935	-778.56335313965	-2291.703019743285	2.108499355028462	4.957707222773983E15	3.9516987246957282	9.010444302830785E-15	2.651635516910788	0.4459769135072461	0.1452444672842477	0.17060780891728783	0.23817081029121936	0.004031009777744018	-2291.703019743285	-768.1102091916891
90800000	-3020.2354009967744	-702.2336173544044	-2318.00178364237	1.4306564962822519	6.300228819758581E14	5.588100851878617	4.771908600111189E-14	3.672267568547848	0.40868936639345016	0.15658332159671423	0.18778838082458774	0.2469389311852488	0.0052690022894369875	-2318.00178364237	-692.2532122715412
90900000	-3038.1377522162447	-726.1406686666414	-2311.9970835496033	1.9104390259060384	2.2567656492017125E15	3.2914226215973916	8.200362704848079E-15	3.014815254045396	0.4254903350049111	0.1519525728580057	0.1723203670495716	0.2502367250875125	0.004731458530032017	-2311.9970835496033	-717.4065721620552
91000000	-3012.6224472819486	-714.8808307468801	-2297.7416165350683	1.525791769578092	1.8750686092042588E16	5.120177622332296	1.7264001226029534E-15	3.257584047422667	0.42208089429374634	0.1545298788182512	0.20313390295705952	0.22025532393094377	0.004794657412301659	-2297.7416165350683	-705.1787596879418
91100000	-3012.8243675824915	-708.963121971854	-2303.8612456106375	1.6150263368847046	2.04256330367141728E17	4.589518085865221	8.037605119640867E-17	3.5208566251405093	0.43737330001426705	0.13460136885098886	0.1887830330131518	0.23924229812159314	0.005179171534458864	-2303.8612456106375	-699.8826372867335
91200000	-3021.692106555258	-723.6851627869357	-2298.0069437683223	2.0509091639241186	2.345830481104584E17	3.1149793082761326	7.744238895673521E-17	4.161430775328992	0.4336791871785019	0.14121247392969233	0.19445311042472654	0.23065522846708014	0.00528513919635812	-2298.0069437683223	-714.4999832643813
91300000	-3001.795824801384	-720.7576640952923	-2281.0381607060917	2.1099131191206415	1.5130914679210272E17	2.782778914173227	6.106174836329154E-17	2.8605061738823707	0.40649543284999656	0.13426817504024657	0.2027337836717404	0.2565026084380174	0.004971383709953633	-2281.0381607060917	-712.8972303398186
91400000	-2985.743829921099	-713.9576022711001	-2271.786227649999	2.030050788173041	1.8240664404710508E16	2.909336758958916	5.757014174916266E-16	3.2728885154591385	0.3867837535515708	0.15702673107180373	0.18478165427144064	0.27140786110518594	0.005207600896856292	-2271.786227649999	-705.7073650618605
91500000	-3031.9844873354677	-762.2283713482065	-2269.756115987261	2.2975189572932853	2.841574614898626E16	3.0913479492127336	8.168320188517046E-16	2.8430286372945712	0.3845216113302099	0.14551851129909232	0.2188653955741385	0.2510944817965602	0.0044261480463408795	-2269.756115987261	-753.1332773848519
91600000	-2990.380430709782	-715.7260499461463	-2274.654380763636	1.9228999564024918	1.4674224474125016E16	3.2848568844322292	9.941890236629258E-16	3.536167440980838	0.40793337500891247	0.1608237882228952	0.18946568526787505	0.24177715150031814	0.005803975716778453	-2274.654380763636	-706.1833084941973
91700000	-2983.2403020652037	-683.0856130837099	-2300.154688981494	1.2326110956090615	3.1957967452963012E16	5.85743369719349	7.669717942270309E-16	4.102367951170983	0.3921100226828331	0.16261145709380104	0.18560058499474932	0.2596779352286174	0.005931296224673877	-2300.154688981494	-672.0824019023665
91800000	-2955.028780627429	-659.9362209914065	-2295.0925596360225	1.2846736637833027	3.5512298822690995E15	6.80768105391656	6.9149157022542244E-15	3.4710411393361063	0.4319817577017294	0.1404131448278682	0.1806873262231666	0.2469177712472367	0.006050339986779264	-2295.0925596360225	-648.6647210927503
91900000	-3031.991880253596	-705.1644361128396	-2326.827444140756	1.3972497585444512	1.20149443022677616E17	5.86432277020482	2.5025735344141515E-16	3.448566520629813	0.45170919647674546	0.13660136706589193	0.17280407173901288	0.23888536471835076	0.004932560092788242	-2326.827444140756	-695.3447493258187
92000000	-3023.425936315447	-742.5937828652525	-2280.8321534501947	2.014538136873144	2.59176127211047712E17	3.1372609040211485	6.001908717238979E-17	3.6360506500216805	0.42353657893378144	0.15551377245739278	0.17279652627851325	0.24815312233031347	0.004543029275002505	-2280.8321534501947	-733.7287610733706
92100000	-3005.731045328302	-725.287614945903	-2280.443430382399	1.9489982154578804	1.38411785373528704E17	2.562717375803868	7.831769220855332E-17	2.9805732742173623	0.4572670269777742	0.13379567419765853	0.18470899841395583	0.2242283004106123	0.004849019411612426	-2280.443430382399	-717.2655479500415
92200000	-3034.174450724325	-751.4981153499017	-2282.6763353744236	1.84229367161069	1.183081422923284E17	3.6102943604242705	2.543711487727062E-16	4.314457193564849	0.41529019284931723	0.16567004350889042	0.1876768437055154	0.23136291993627783	0.004923736274607341	-2282.6763353744236	-741.8279164307241
92300000	-2975.290827020238	-693.0904547284888	-2282.2003722917493	2.035560147750026	2.0512513397892164E16	2.3720780696372863	3.822765174923029E-16	3.040837433392849	0.4309655441246305	0.15552819807557075	0.17235034137717464	0.24115591642262493	0.006354213994600141	-2282.2003722917493	-683.0483554826437
92400000	-3065.9620119615497	-772.3113312857777	-2293.650680675772	2.159353863653892	2.45897541042427616E17	3.231885150057251	1.212133878364055E-16	3.691376605025468	0.43012061736087126	0.14322031838613472	0.1744933569319333	0.25216570732106147	0.00409954212180081	-2293.650680675772	-762.1653015379919
92500000	-2981.2592305669327	-714.4286118330466	-2266.8306187338862	2.2509068196375894	6.8638844936866936E16	2.846188284493797	1.2405952219721472E-16	2.728550635650129	0.40505975957952156	0.1659835681902174	0.18601593439383152	0.24294073783643033	0.005357242526878514	-2266.8306187338862	-706.4652501775629
92600000	-2962.820923142279	-677.7989057519799	-2285.022017390299	1.5626597571409202	2.951307950088164E15	4.071145974561371	3.701313816394788E-15	2.1534121933453294	0.43905410995350747	0.15688686420417008	0.2025715866583032	0.20148743918402012	0.005856955282153944	-2285.022017390299	-668.7889664156361
92700000	-3019.267330112225	-746.9341163941788	-2272.3332137180464	2.137234583597803	1.17664720760695184E17	3.4036200354753445	1.9743544599556755E-16	2.9984674556351845	0.4093944582367077	0.13964981121125222	0.1852325625150902	0.2657231680369507	0.003999682169853696	-2272.3332137180464	-737.044456961168
92800000	-3062.3484593511243	-773.8974859571281	-2288.4509733939963	2.60645854634916	2.2820111582465864E16	2.2289746473687555	8.402794364621958E-16	2.9567939568296513	0.4050225732862845	0.15381433164937358	0.1700498800019058	0.27111321506243713	0.00393974414755192	-2288.4509733939963	-764.3086130415041
92900000	-3060.547379689009	-782.0292766320434	-2278.5181030569656	3.134859824180682	1.32995003678981152E17	1.604939656029519	9.192727302889573E-17	3.1480091632777496	0.40470349939046896	0.1629960854079272	0.1781983125354517	0.25410210266615324	0.004579773773873343	-2278.5181030569656	-773.8875195590081
93000000	-3046.665176732028	-754.722434249454	-2291.9427424825744	2.2140278435376164	2.6424003728479752E16	2.2718706295443054	6.039725970993297E-16	2.9445195225937626	0.4316051335366089	0.15194081967206094	0.19020037094754408	0.22625367584378736	0.0050242325563659125	-2291.9427424825744	-746.3733807976776
93100000	-3057.571348420565	-751.8466715419901	-2305.724676878575	2.6794664235276877	5.6586642654630168E16	1.2176228291961388	1.1014773593727508E-16	4.7487722040844655	0.3985894903226758	0.15134776769550864	0.20139902643960883	0.24866371554220787	0.004679315017838633	-2305.724676878575	-744.011805591996
93200000	-2971.83197846623	-685.2772926357138	-2286.554685830516	2.1511606243922654	2.88025445384808E16	2.0143656157389858	1.9750037263958466E-16	3.069381152928425	0.4183564692711574	0.13770226896602789	0.17646686505630776	0.2674743967065081	0.005816893380525847	-2286.554685830516	-677.0464502550475
93300000	-3054.9783175092048	-756.2239191224702	-2298.7543983867345	2.285613138555021	2.51347729304865824E17	3.461749052312058	1.3079396789117618E-16	3.9656840860681153	0.4475694740519593	0.14634728944156214	0.17041336513701466	0.23566987136946504	0.004257974007488386	-2298.7543983867345	-746.1134722983244
93400000	-3030.636253988954	-704.506431083237	-2326.129822905717	1.327959480341695	1.28896941484680115E18	6.312486046730702	3.5946839550380185E-17	2.8651088421797906	0.4011401397954606	0.15002836097904396	0.192797449520024	0.25603404970547256	0.005176853736201225	-2326.129822905717	-694.2913727088393
93500000	-3010.155560376627	-712.3735293631656	-2297.782031013461	1.40759758261698	4.3905410172014547E17	4.370086619813875	4.785434540343624E-17	2.7154440074339403	0.43264676923989814	0.14463817244751084	0.18333137407220684	0.23938368424038528	0.005348313344082748	-2297.782031013461	-703.2330293177366
93600000	-3039.069159798911	-747.1081474548627	-2291.9610123440484	2.1495468269728355	2.231528047178206E16	2.575689297420269	7.3011902648006E-16	3.5673162389261432	0.41096302676450513	0.12573014652187547	0.20725301327980797	0.2560538134338125	0.004310699444813947	-2291.9610123440484	-738.0712620834947
93700000	-3046.174209044549	-755.0110702352175	-2291.1631388093315	2.5435345149261264	1.5312697245029392E16	1.1836359762595996	7.149852953155691E-16	2.3856861993391396	0.42078970974318275	0.14754671634848798	0.18538262692590438	0.24628094698242597	0.004983932647981292	-2291.1631388093315	-747.4593327400061
93800000	-2994.7800381803568	-707.0589743898577	-2287.721063790499	1.7892898238314845	2.8797823160368604E16	3.2123743320892126	4.4019531453145985E-16	3.0764502092140735	0.42698229071728067	0.14716163916687502	0.1807961090883493	0.245059961027496	0.005513804030185325	-2287.721063790499	-698.3188118717344
93900000	-2992.0541113533695	-715.1039977700384	-2276.950113583331	1.8110983517593935	1.5113592239876368E15	3.791383248780719	1.201206974593863E-14	3.83811109666815	0.4324471098020949	0.1473907382164639	0.2023929805507282	0.217769171430714	0.004948816489348607	-2276.950113583331	-706.0548011043531
94000000	-3015.8329640417655	-717.591794117648	-2298.2411699241175	1.670254766616714	5.276650264441474E15	4.06986638635783	3.756552859325734E-15	3.1317606209596396	0.42389009036143466	0.13247750779444545	0.19847198221476728	0.2451604196293535	0.005407350499584468	-2298.2411699241175	-708.3588109746005
94100000	-3055.4427882185287	-785.4250296205832	-2270.0177585979454	3.0578756195139727	3.049823815065228E16	1.5463631858411415	5.370233545948724E-16	2.989962591295099	0.4439476223168721	0.13865653192927146	0.17888274084482167	0.23851310490903563	0.004189498681046891	-2270.0177585979454	-776.591216854206
94200000	-2990.1638734760777	-694.2697566859471	-2295.8941167901307	1.4840730034719347	1.0478050228376675E15	5.659615063465618	3.551992402176149E-14	2.857209020422027	0.43468528162549447	0.14693015099573284	0.164217280893374	0.25416728648539977	0.004857674505386445	-2295.8941167901307	-684.482793286122
94300000	-2994.670597070703	-682.5634949020623	-2312.1071021686407	1.5143600407202273	5.937111258042067E12	4.33496330379896	2.1617062969575957E-12	3.0230646540253376	0.44472140370284435	0.13259048762502035	0.19050478019275457	0.23218332847938178	0.00588931236633212	-2312.1071021686407	-672.9529181511342
94400000	-3017.109242219995	-709.6838167519285	-2307.4254254680664	1.5831495875685393	1.5743542376496094E13	5.028206101472241	1.4809476128173464E-12	2.6585909216502075	0.43039586231444843	0.14837322976887027	0.1847928135680021	0.2364380943486802	0.005613338421169514	-2307.4254254680664	-700.0039712287578
94500000	-2981.5777974588386	-703.493368383231	-2278.0844290756077	1.5569398235386922	3.3560119235227164E13	4.4490988690892115	5.807809287023768E-13	2.1632474912235957	0.3994301339452598	0.1616387999250572	0.1873380719459763	0.2515929941837078	0.004993720519741702	-2278.0844290756077	-694.8419472165464
94600000	-2989.304076149111	-688.9209000947254	-2300.383176054386	1.454921468002393	1.7496389079721502E13	4.147039334262758	7.255825226620721E-13	2.9414698246133626	0.41163902236408295	0.14849257271062477	0.17807538226154718	0.2617930226637462	0.005228042040397982	-2300.383176054386	-680.3567365856521
94700000	-2970.307137330568	-674.9844227653301	-2295.3227145652377	1.5189125924565292	2.570285256471349E13	4.03870164388805	3.810962050042844E-13	3.8744548560157397	0.39198881270291835	0.16576611165395042	0.17913291543948828	0.26311216020364414	0.005699177481347668	-2295.3227145652377	-665.7947578468145
94800000	-2993.659807729907	-683.8034279169203	-2309.8563798129862	1.4946471137845474	4.394512679792008E12	4.755358671603702	3.4579959119192615E-12	2.931690549574552	0.4222509041920337	0.15916634019554834	0.16408322087420102	0.2544995347382182	0.00587987398716725	-2309.8563798129862	-673.9986283789982
94900000	-3044.6788045238427	-744.9420118425753	-2299.7367926812676	2.136575197862232	1.6067588768885452E12	3.7478115968610366	1.6751097395565408E-11	2.3885638219525074	0.41483995658906925	0.1684590506824254	0.18059702180476683	0.2361039709237397	0.004354430978392327	-2299.7367926812676	-735.6696464920165
95000000	-3035.8990744939965	-737.7927772741439	-2298.1062972198524	1.9606022845736217	1.5741288620822954E10	3.7281365455727573	1.4806186859048016E-9	5.343927818076169	0.3651941626966548	0.17135332965186198	0.18461735796263912	0.2788351496888454	0.0042339671367669085	-2298.1062972198524	-727.5571923659547
95100000	-3001.1377040876914	-727.7437963122956	-2273.3939077753957	2.781736484270992	3.198849449987872E8	1.9293374642730263	2.5837522502451192E-8	2.916236873433659	0.4348309524738881	0.1329449118458964	0.1969410927102275	0.23528304296998942	0.005723306300838768	-2273.3939077753957	-719.4109677177913
95200000	-3013.485779709979	-722.7146910320849	-2290.771088677894	1.686789790295669	1.4242993347730008E8	4.089402498998235	1.6033609574054319E-7	3.2061712605255415	0.4310285711890123	0.13181950108089338	0.18803203065318477	0.24911989707691082	0.00497448836126308	-2290.771088677894	-713.6027382341498
95300000	-3049.8048365001587	-777.5368281802067	-2272.268008319952	3.1487649499501367	4.97477466198032E8	1.1213224068162673	2.3146179907673398E-8	2.853647422369776	0.4331591654532069	0.13302187058184997	0.20786477107730852	0.22595419288763596	0.003848166550095464	-2272.268008319952	-768.5085861691322
95400000	-3004.366316606642	-732.7593890223525	-2271.6069275842897	2.763930344044675	8.081371996862586E7	1.811358450875172	1.2770881474484187E-7	4.115139397077684	0.4166393890903465	0.13965635281184058	0.1682364170908864	0.2754678410069278	0.0051015364688919524	-2271.6069275842897	-724.5378469924643
95500000	-2990.771421178313	-716.8916748622253	-2273.8797463160877	1.6396961461201163	1.43052560323986E8	3.9430002942421365	1.2701798358619108E-7	2.848584342643154	0.4221252523746369	0.14135656292210175	0.18827846740748555	0.24823971729577712	0.004787178127467423	-2273.8797463160877	-708.1486238937873
95600000	-3063.7110065525603	-764.118447233361	-2299.592559319199	3.054788501263193	2.119479633262021E7	0.9795691528156365	4.712890188661245E-7	2.2236138476682346	0.4360874604077372	0.1372391686087103	0.1701862453584403	0.25648712562511355	0.004578495938446199	-2299.592559319199	-756.6594727404466
95700000	-2974.8424321585203	-694.0823955212526	-2280.7600366372676	2.0005710969580286	2378909.091373121	2.1942662491021308	2.8690119184864254E-6	3.466008406987524	0.4174760802082161	0.16346370589234754	0.19020038465471875	0.22885982924471898	0.0057480795896667	-2280.7600366372676	-685.6594245119842
95800000	-2996.5754178049847	-690.9323288739116	-2305.643088931073	1.8065877129129018	67077.97329200385	4.060703440115018	1.8243964227027912E-4	2.8488639808485305	0.42621470544273615	0.15006361429780496	0.18166982177354782	0.2420518584859124	0.005723533866466822	-2305.643088931073	-681.8385962612966
95900000	-2945.071054747113	-649.3373957000581	-2295.733659047055	0.9839624354558331	34630.758237604816	6.83307859745334	5.669499610465885E-4	3.9679207453784557	0.4239864223625398	0.15104407243549361	0.18296387147234497	0.24200563372962294	0.0059706398251106255	-2295.733659047055	-638.3485674710471
96000000	-2976.2317092413386	-712.322646593871	-2263.9090626474676	1.9335480109871839	516346.48629529454	3.0402235652555456	2.168149201917235E-5	2.507540703764813	0.4214628886397675	0.14716406115198188	0.18421560458654743	0.2471574456217046	0.00525475775239482	-2263.9090626474676	-704.2492322297234
96100000	-2973.7160162486603	-728.1198158305414	-2245.5962004181188	2.222018410712589	1581765.755524342	2.084490561729776	6.506334016099602E-6	3.9456074982766833	0.43246314555378407	0.13469928919199745	0.17565986790454866	0.25717769734967144	0.004659229655114244	-2245.5962004181188	-719.8745026397509
96200000	-3002.6695595696174	-731.1589031933604	-2271.510656376257	2.455223121645498	140380.32799593674	2.0367116053121315	8.499289863311206E-5	3.3800923369402858	0.4176618475818694	0.14793604019999287	0.1833481585487093	0.25105395366943006	0.004975661441902603	-2271.510656376257	-723.0292596023071
96300000	-2988.126018678001	-714.4764049877083	-2273.649613690293	1.6599022174127411	2820964.051221105	3.2736271275242634	4.425458831411896E-6	3.886992145662397	0.4338492607586594	0.14875416413703493	0.177486444924658	0.23991013017964932	0.005566573357328181	-2273.649613690293	-705.417803689667
96400000	-3052.2278405712104	-765.9389137940241	-2286.288926777186	2.591871752581898	1.4518674306685489E7	1.9647393052594855	8.83965326956988E-7	3.5414081418387617	0.4221852237385005	0.15721551264511424	0.17336525801529154	0.24723400560109537	0.0037582050156034406	-2286.288926777186	-756.1827610903077
96500000	-2997.0746896445044	-717.6374605290125	-2279.437229115492	2.3263272604880028	1.2905787098674456E7	1.3925866732182748	6.173201952268976E-7	3.5303192572058526	0.4072924205847735	0.150190242849956	0.18291058057634024	0.25960675598893196	0.0050496641365110765	-2279.437229115492	-709.9608807141499
96600000	-3030.423481525058	-742.1807481670181	-2288.24273335804	1.949227043553975	5447680.374953361	3.4065932721342436	3.855307033108508E-6	3.7229458328785348	0.4209621958602124	0.14403091516736533	0.20165367727546674	0.23335321169695725	0.004832038921954997	-2288.24273335804	-733.1090012635914
96700000	-3024.262279249255	-733.0532411763463	-2291.2090380729082	2.854036559464011	2.302473353591034E7	1.114579542520064	3.4209630434275586E-7	4.044506831754695	0.4255807360713005	0.1462132372577862	0.188453446880705	0.23975257979020995	0.004772728195573965	-2291.2090380729082	-725.2746526844033
96800000	-3037.66765897968	-754.3248930770544	-2283.342765902625	2.3947171986871436	2.6867922836886756E7	2.2988601110915265	5.766255107317807E-7	3.1179425761230144	0.42040020301161257	0.14687642856994845	0.19861033845597514	0.2341130299624655	0.0041506916836183926	-2283.342765902625	-745.3153546131232
96900000	-3062.635423497398	-778.8275626392085	-2283.807860858189	2.3250530822866655	1.3889788377616613E9	3.121541565706913	2.313030790308303E-8	3.2627352743883966	0.4170525599287823	0.15943305549842732	0.17826326406267184	0.24525112051012027	0.004004618013117713	-2283.807860858189	-768.6035105182578
97000000	-3014.9508436692386	-743.0939211028234	-2271.856922566415	2.186655767469324	9.150428346282971E7	2.7963092807112138	1.7775786831452718E-7	3.3631516401124815	0.40136025707993794	0.14714797726824594	0.20384118915011618	0.24765057650170183	0.004047151826883289	-2271.856922566415	-733.6653174656037
97100000	-3031.607389885992	-741.123236347439	-2290.4841535385526	1.7351233630213672	9.382812252602717E8	3.939949009978016	3.231595560817372E-8	2.959760422658372	0.4023091509992961	0.15710411692685727	0.1900429588960077	0.25054377317784055	0.004388045294299852	-2290.4841535385526	-731.5330482742991
97200000	-3078.543535477004	-781.3699004638443	-2297.1736350131596	2.5954123275496	8.803606388021345E8	2.3722804086431597	2.62660622342412E-8	4.23487542710901	0.43128245377584234	0.16463227204823147	0.1542737933232195	0.24981148085270832	0.00401022702521442	-2297.1736350131596	-771.3143539808431
97300000	-3043.090261029569	-762.6609933351085	-2280.42926769446	2.103105184803977	1.3290643337043078E8	3.23555793706536	2.437818341393464E-7	3.183661454632064	0.39695812267136443	0.12461092459848785	0.21341446386412222	0.26501648886602713	0.004013383912278392	-2280.42926769446	-752.4545926485278
97400000	-3039.628304013426	-757.735070097504	-2281.893233915922	1.9335998063914992	1.0008030235756539E8	3.995042082504125	4.0604201179561264E-7	4.0078844188897085	0.4403420605933781	0.14178448039140518	0.17438399340219815	0.24348946561302026	0.0038882927183231802	-2281.893233915922	-746.6158996714182
97500000	-3004.4722494319685	-701.7506868208543	-2302.721562611114	1.5181751816634517	6.346377854413912E7	5.111574163273261	3.5482989820754685E-7	3.5343565391526224	0.41791823757157526	0.17818059975730718	0.19043035109475864	0.21347081157636047	0.005502178951421796	-2302.721562611114	-691.9588688281556
97600000	-3048.896061909416	-748.5460020077444	-2300.3500599016716	1.7798445076031308	5416481.328923085	3.708058798615877	6.153527931416456E-6	3.472840985118276	0.4311472778821722	0.16882624066512888	0.16928609707394104	0.23074038437875952	0.004609463227638629	-2300.3500599016716	-738.9413695484209
97700000	-3027.2128085623976	-732.6777761939292	-2294.5350323684684	2.2576566549275885	2.7793206122100163E7	2.016234880506865	3.7380424448479196E-7	3.507039610256319	0.40005077562785996	0.1721469521642844	0.20190824775776303	0.22589402445009438	0.005029298792623509	-2294.5350323684684	-724.631479022043
97800000	-3010.1733756073063	-735.7025543556265	-2274.47082125168	1.8961252774956883	4.789912533979425E8	2.7294064948314265	3.046066278246377E-8	3.036094099969364	0.41823176539665596	0.1477692226203693	0.17746664349147329	0.25653236849150335	0.004768883766727587	-2274.47082125168	-727.333356449514
97900000	-2982.861733075536	-712.4631417690963	-2270.39859130644	2.5512222569795613	9.240827507524624E8	1.5036138204295115	7.395645035193325E-9	2.5968716020783176	0.4296128580170189	0.14680719940206832	0.1697065313502291	0.2538734112306857	0.00545433159971586	-2270.39859130644	-704.930076390209
