# BEAST v1.8.2, r6687
# Generated Thu Jul 28 13:15:41 PDT 2016 [seed=1469736939788]
state	posterior	prior	likelihood	treeModel.rootHeight	constantExponential.popSize	constantExponential.growthRate	growthPhaseStart	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	coalescent
17400000	-2992.2133638610662	-737.6646148042865	-2254.54874905678	1.7434507142276434	74.05587580722121	3.4063994607433163	5.557108834087515	3.1862686505703146	0.41939957870973615	0.14198815883707344	0.19561528648088572	0.24299697597230566	0.1606271412495702	0.005610696105784177	-2254.54874905678	-728.3153427293529
17500000	-3037.320508360005	-782.4238552000998	-2254.8966531599053	2.2802908904526986	157.180695516055	3.2849566729194635	9.45537673563058	3.2838073171790634	0.4003354815992955	0.15912554909610596	0.19178464961386077	0.2487543196907389	0.03312952520224105	0.0038551171456185215	-2254.8966531599053	-776.7000525170571
17600000	-3029.4198092200354	-773.20839423005	-2256.2114149899853	2.315912954500184	139.8893685922356	3.223824612146527	5.3289382732794275	2.613602122222365	0.4051005855287733	0.13088519393585274	0.21426810132830718	0.2497461192070679	0.153471840455831	0.004730092991235482	-2256.2114149899853	-766.5488275132082
17700000	-3147.559760468845	-873.8733001692303	-2273.6864602996147	3.242715294183557	293.30160927894724	2.337020452710211	3.230318473898429	2.387105051354241	0.4212493933084619	0.15622312318218304	0.19102027241440464	0.23150721109495154	0.04590978894892587	0.0026977411743702713	-2273.6864602996147	-866.2964732488955
17800000	-3002.6210446304844	-741.252757144692	-2261.3682874857923	1.923608141384188	127.1174508930584	4.144200620162758	4.043699209571777	2.0448941822855224	0.4532468629050094	0.1345609987769532	0.1773945035198101	0.23479763479822832	0.13839359791906822	0.005537425440226688	-2261.3682874857923	-732.0624911660365
17900000	-3175.1297309565457	-882.6774644794958	-2292.4522664770498	3.3812303836131674	470.27033055826473	2.504466372706208	7.6865008408533475	2.851432454290227	0.4029283103027853	0.15905091633241145	0.19406884073025066	0.24395193263455356	0.14216356635217162	0.003116974591827916	-2292.4522664770498	-875.2445630822293
18000000	-3118.2861445335725	-861.9109268790659	-2256.3752176545067	4.256418153814787	95.87279263130381	1.485401951194005	4.864149272083667	3.131329322703107	0.4079767751521042	0.15048426432030323	0.19395689394943896	0.24758206657815465	0.10797545774386197	0.003191642269591441	-2256.3752176545067	-856.3122199669941
18100000	-3039.8674552256393	-772.7623059776193	-2267.10514924802	2.21065169945469	120.98603251003864	3.337598714736187	7.325155803150704	3.01562411641333	0.4397870789800199	0.15525685764407798	0.168460693729084	0.23649536964681928	0.01365826764151667	0.004438984470198512	-2267.10514924802	-766.9393309829745
18200000	-3064.5701975137713	-800.2356474323497	-2264.3345500814216	2.266951116418659	218.2888889419833	3.412266406233589	2.6316129974998135	3.2241043134488976	0.436081997582632	0.15613876248936714	0.18124239837625128	0.2265368415517509	0.03297408269315666	0.0032400350459412257	-2264.3345500814216	-793.737211636552
18300000	-3019.669089680961	-743.3186618988456	-2276.3504277821153	1.5437832443405495	489.2116600041496	5.456058010710235	9.528010129774387	3.428995152554319	0.37721907790618003	0.15884199422573034	0.18023889298957543	0.2837000348785153	0.11583499311091791	0.0037288918409182086	-2276.3504277821153	-735.9267410159745
18400000	-3090.5888448417572	-803.8386618066136	-2286.7501830351434	2.242072082904385	362.0854006175253	3.7061861180883757	6.777165601997895	2.8733741676842497	0.4324784022395046	0.13601528858265588	0.15623129789030887	0.2752750112875317	0.1698564261190485	0.003554194059545076	-2286.7501830351434	-796.9948929801637
18500000	-3095.4952862048754	-801.7382651192224	-2293.757021085653	2.5165833624709943	175.1144072650412	2.956839583314294	4.83645487039301	3.277060077757105	0.4344881869297431	0.17705283835547786	0.18011852041778625	0.20834045429699374	0.12625115540102577	0.0039031883640174574	-2293.757021085653	-795.7623614594938
18600000	-3070.1105608394755	-790.0576792385943	-2280.0528816008814	2.307330714957587	147.35790188986482	3.1371788202628976	2.0696561965808336	3.604708153296405	0.37774028535444437	0.15748349865491235	0.21646001141667326	0.24831620457397097	0.1852225396535963	0.0034743889871985197	-2280.0528816008814	-783.8460694408469
18700000	-3050.7802817717966	-784.9293892182822	-2265.8508925535143	2.197110224511886	177.8880111353766	3.540877759367883	6.9010907190054835	3.0099764551795833	0.45427998186570523	0.13345958131520533	0.1953961129606528	0.21686432385843765	0.09464700968359947	0.004076299116422702	-2265.8508925535143	-778.9383869392599
18800000	-3169.012182647882	-893.7760995111998	-2275.2360831366823	3.4769194369714134	261.02274625982153	2.005911998292104	4.653796710354167	2.8138260198441962	0.40952404000441706	0.18606571458858776	0.17051677203581114	0.23389347337118496	0.17252636409101457	0.002674053765221967	-2275.2360831366823	-885.8794597048558
18900000	-3074.1266132971077	-808.6439985717653	-2265.4826147253425	2.5392797313231936	131.70922286557456	2.5809556951694845	9.678922654750687	2.9227458280820944	0.3977597705457975	0.14667560524180162	0.19894167023004616	0.25662295398235574	0.09024789829013177	0.0038448688754733	-2265.4826147253425	-803.2089458332973
19000000	-3064.84989396903	-805.0327989059155	-2259.8170950631143	2.643089164502067	123.16313154167335	2.790746960321144	5.310299253240091	3.7178668254019236	0.42009677556079716	0.15204473437295396	0.16149911129434202	0.26635937877190785	0.13476010045124465	0.004511641781192373	-2259.8170950631143	-798.667136701904
19100000	-3064.9813546081677	-820.1011326670484	-2244.8802219411195	3.0110260871140526	113.74746150103032	2.3229839430649872	4.6808772512185985	2.9186288989087004	0.4102343064021926	0.15922256439516874	0.18394518557707673	0.2465979436255628	0.13717490583955044	0.0037857753994933858	-2244.8802219411195	-814.7548069042477
19200000	-2974.2230345301396	-719.5728423701898	-2254.6501921599497	1.5108965874416678	166.45847935901503	4.812816636999712	7.785162537116308	2.758355384089132	0.4111651891547562	0.1569948356734452	0.16484466017645288	0.2669953149953466	0.09327501513712722	0.0048424196425521536	-2254.6501921599497	-712.301553387208
19300000	-3031.1459269468965	-771.7537143238613	-2259.392212623035	1.9958912981499368	207.2938301354306	3.7891954042603655	2.959315781404799	3.517215947103897	0.4470586303432725	0.12903737377991487	0.1955577171666577	0.22834627871015586	0.14786847031709546	0.0037899375229981944	-2259.392212623035	-765.3731450729529
19400000	-3015.4018542958165	-737.7888967552274	-2277.612957540589	1.7343389086883836	151.5438918075418	4.3307686619662675	9.395725806018604	2.7371875963943135	0.4081249017237187	0.16136085738173264	0.18140852033618385	0.24910572055836577	0.17628248825510479	0.004672547671490692	-2277.612957540589	-730.9326705042471
19500000	-2992.571939675851	-746.3213609565354	-2246.2505787193154	2.0969997068848065	125.1945932249882	3.6071895317476166	3.066369637155298	3.682545372373707	0.4533282016590855	0.13921815314079852	0.18217672644598742	0.2252769187541297	0.15354294050202302	0.004099394265898249	-2246.2505787193154	-740.3110033180955
19600000	-3025.8103222908985	-750.3624017058148	-2275.447920585084	1.7789396027244258	827.6091848113177	5.5195578605559605	7.9713432980457934	3.184115072770188	0.4272310250205077	0.14117510653250817	0.19837320996055915	0.2332206584864261	0.0705651203265307	0.004067216538179699	-2275.447920585084	-742.547742966976
19700000	-3001.6932945089784	-726.6083172784349	-2275.0849772305437	1.414274551938594	299.7988058735156	5.712953031329023	2.6146714571823337	3.815931831270464	0.41027695862442154	0.15470264110938287	0.17587624620327083	0.2591441540629257	0.08974442897302654	0.0042222455268924285	-2275.0849772305437	-719.4056171123752
19800000	-3020.0899781270073	-737.4604312115846	-2282.629546915423	1.38837990671566	388.1058240761665	5.590068237667755	9.847866493287746	3.020281034715349	0.4158483940243579	0.14250672166929676	0.18873053871230747	0.25291434559403875	0.09510987664437552	0.004278215955116367	-2282.629546915423	-730.211683379363
19900000	-3027.6072970583386	-756.6292002251824	-2270.978096833156	1.7850569686246403	386.56579920957745	4.829565076555017	8.691833595127482	2.745160167799685	0.4285233664095628	0.15372861381474695	0.17891937909202402	0.23882864068366716	0.0964928263121792	0.0048937831476925635	-2270.978096833156	-748.3721901917958
20000000	-3117.1253932277014	-815.3398424087616	-2301.78555081894	2.373369016821916	741.2158425782383	3.8865935654997132	2.983873757745322	3.9391168858907832	0.43987464045705515	0.14766317120881045	0.14773081355394635	0.26473137478018904	0.14708018162791822	0.0037662885679156104	-2301.78555081894	-807.5338110921614
20100000	-3003.814784820113	-722.447084263305	-2281.367700556808	1.4632899451952481	1105.0558321673113	7.18138956836691	2.2674142263870176	4.121189478927382	0.4161275098433028	0.15315495273922675	0.19072433804597633	0.2399931993714952	0.03005135674605488	0.004220720834893468	-2281.367700556808	-713.7579730899333
20200000	-3079.896594820014	-800.3025947956072	-2279.594000024407	2.3235190276352213	326.5524960628345	3.6598661053757096	7.4801694906480165	3.473947118626106	0.4420846386200899	0.15890195797524348	0.18786218470492094	0.21115121869974673	0.1198631157595029	0.0038356927179135775	-2279.594000024407	-793.5579937598632
20300000	-3013.478688610111	-743.6050416307272	-2269.873646979384	1.9189744592895344	170.05256165403486	4.233350818638437	6.345271434351811	3.379889921778807	0.43329451219558973	0.15945132318229557	0.1731645467541936	0.23408961786792223	0.1270943882732798	0.004119439695008623	-2269.873646979384	-737.3383282621677
20400000	-3047.6630031397553	-777.708723338166	-2269.954279801589	2.0566459072041545	482.47572571781217	4.291432939228333	7.129591682966785	3.6718293201446475	0.4240165246097048	0.14880994295282224	0.1812045432129346	0.24596898922453939	0.09164025568314166	0.0034603520758483336	-2269.954279801589	-770.3002233014722
20500000	-3065.950230899912	-780.4707419642841	-2285.479488935628	2.1130569850421095	448.29528211832536	4.350793621985803	5.547045859468382	3.911942464361366	0.36875583102413406	0.15982814631273115	0.19954800692251917	0.27186801574061664	0.09633492171387814	0.0038987476228757555	-2285.479488935628	-773.2104436814484
20600000	-3126.636775428695	-836.4521682788543	-2290.1846071498408	2.493642541538779	428.70945023849225	3.218428137503638	6.884363718438397	2.8539946140008627	0.4097756615821653	0.17772941341586	0.1901452310531729	0.22234969394880288	0.07763213028679111	0.0035284222918949455	-2290.1846071498408	-829.6805524414806
20700000	-3016.719478165167	-770.3624380763176	-2246.3570400888493	2.027988456120539	206.21623735743322	3.984026771833905	6.393671706846461	3.4308941415549787	0.421993263011774	0.15046450901114275	0.18750127569960207	0.2400409522774822	0.11961497833692568	0.003511799378224582	-2246.3570400888493	-763.9166380545261
20800000	-3060.0184248611486	-788.6885692153933	-2271.3298556457553	2.4732354141232173	140.5490216558112	3.04159940994039	4.180803711212173	2.701015257746065	0.4242490293605618	0.157860729901818	0.18315731478010472	0.23473292595751652	0.08488220665091048	0.004129127237752366	-2271.3298556457553	-783.096948000983
20900000	-3075.289784325395	-781.6564465831277	-2293.633337742267	1.9545807675210858	650.0399289488049	4.604319328083948	2.869959664161919	2.9841603718453236	0.43332331533168145	0.14088835590960974	0.17079672190944495	0.2549916068492649	0.09027668022945061	0.003228245607955215	-2293.633337742267	-773.8495748707021
21000000	-3151.7255745493158	-867.0901199133464	-2284.6354546359694	3.202434516252788	431.35660820520405	2.72740148574755	5.08725327176099	3.470815624871978	0.3973723224058941	0.16760204952778066	0.18096023435744574	0.2540653937088805	0.08619776318047179	0.002790080878944093	-2284.6354546359694	-858.8645942250994
21100000	-3016.8714314031895	-746.7691011040727	-2270.1023302991166	1.730191097163777	381.7861175820597	5.205278085920854	7.739211499341508	4.01916428073972	0.379425753755584	0.13918649022454926	0.18614306699900537	0.29524468902086237	0.1214401508627308	0.004204335211923433	-2270.1023302991166	-739.2868880499797
21200000	-3101.542376512507	-838.0363444425703	-2263.5060320699367	3.0570842927847766	211.4274846288431	2.530795393293772	3.71038820346076	3.7545169581299374	0.3952938580955573	0.15302136640900063	0.20094785053229444	0.2507369249631487	0.11243973353602647	0.004064873184843549	-2263.5060320699367	-831.7357447832454
21300000	-3080.852579565999	-809.1422559469233	-2271.7103236190756	2.910572029960547	134.27640866519084	2.638232295317809	5.959508573330459	4.054277763687795	0.41703934513079216	0.14334522310551123	0.1924056618980263	0.2472097698656714	0.19569768783280905	0.004049586097899892	-2271.7103236190756	-803.0285167793998
21400000	-3024.647827390877	-777.5382321499917	-2247.1095952408855	2.06313893181936	124.39988956068574	3.1375272224071677	3.2253045797369047	3.9882334626587026	0.40835042389059706	0.13772196417407984	0.20583223880007046	0.2480953731352537	0.12021269841235667	0.004077292684728466	-2247.1095952408855	-771.5849209267443
21500000	-3035.9296986963154	-771.828530873823	-2264.1011678224927	1.8987678385655575	312.09096331485216	4.328716094705093	3.7765458030404586	2.494884107668245	0.42893014847298155	0.13311125926291445	0.17651396231045546	0.2614446299536496	0.09272180925458974	0.004046866654357024	-2264.1011678224927	-765.3746249121829
21600000	-3095.08183527137	-821.3169180566642	-2273.7649172147057	2.3228122819795334	381.4618439395899	3.4103342433787445	6.569941376014293	3.463176805642705	0.4094583298189448	0.16068216911969457	0.18885649835477286	0.24100300270658864	0.11295375105969793	0.003070246147268466	-2273.7649172147057	-813.7220979128277
21700000	-3056.0115471015383	-791.6384859929658	-2264.3730611085725	2.2906762470866457	250.14697106497493	3.815205880081121	5.415529654447496	3.34768176354954	0.4287798702199933	0.1617304346629819	0.16280086991798431	0.24668882519904137	0.13897811197245616	0.0037997839094313576	-2264.3730611085725	-785.1417271777589
21800000	-3044.5020408169867	-767.5316946061006	-2276.970346210886	2.160178602525578	258.9219814873141	4.208603687752952	7.232581259141271	2.957033000237167	0.44348678293028965	0.14172831347347442	0.17959701632354655	0.2351878872726902	0.04410147405601206	0.0036991766559754005	-2276.970346210886	-761.2498517084234
21900000	-3051.014902900431	-783.643980098098	-2267.370922802333	2.020033641324523	308.3546054710017	4.099984313214412	4.633603712904459	3.6137771100254823	0.41581859382053593	0.15490353726843764	0.19109399418300163	0.23818387472802569	0.1329971650448283	0.0045096963389340975	-2267.370922802333	-776.2166002758748
22000000	-3136.8773516158126	-851.7522431706657	-2285.125108445147	2.8068991641880126	207.99153245898742	2.454240835643422	4.483011288375038	4.195112787596574	0.4376647715422231	0.15160146923971363	0.19862075233533702	0.21211300688272705	0.10890785895679504	0.0032902203005504118	-2285.125108445147	-845.0448471829798
22100000	-3052.01655190929	-758.9620771640683	-2293.0544747452213	1.9361173854469658	849.7456208250028	5.35373597957856	2.861946537706355	3.2071863505988314	0.42687011587360146	0.170897655199823	0.1683682024834525	0.2338640264431239	0.10683401337948041	0.0036018285873687414	-2293.0544747452213	-751.0720727616393
22200000	-3125.785774038617	-849.8082759806337	-2275.977498057983	2.6840159522960443	994.7127249900205	3.315343549056634	6.916766738500764	3.844341467378494	0.44305685501623737	0.15140795177275945	0.17540397794877494	0.230131215262229	0.12293220498801788	0.002678403034510645	-2275.977498057983	-840.1510869787048
22300000	-3035.1768479849925	-741.790515861322	-2293.3863321236704	1.708553321049165	207.34662605726515	4.576810993563764	5.213389078766171	3.9463698481515674	0.4040084338319084	0.15855469993593785	0.1736752834623513	0.2637615827698034	0.16226957895726446	0.005055330696674677	-2293.3863321236704	-733.1705352332302
22400000	-3115.768147847126	-823.8187424157067	-2291.949405431419	2.4192821509660942	293.40995213422764	3.1326080462749637	9.964675875186321	3.321602296391741	0.4302964369827142	0.15607566430042957	0.18424192465079428	0.2293859740660629	0.19558872622393	0.003365949305154365	-2291.949405431419	-816.8776135029334
22500000	-3030.766369763379	-746.7273030698695	-2284.0390666935095	1.6339071681384398	541.4335420823913	5.653740749774791	6.35099959118686	3.677017628285877	0.4446329876322256	0.13336262376552577	0.1853780413039763	0.23662634729827325	0.10558343183657845	0.004168896940303448	-2284.0390666935095	-739.0059781220834
22600000	-3053.133530279977	-752.9675256032617	-2300.1660046767156	1.9039362490138023	287.70994214122015	4.555812391204192	6.967384733940872	4.127454529295539	0.40829519645350887	0.14080086011353785	0.1817095501311453	0.26919439330180894	0.13031360364261632	0.004287024509419798	-2300.1660046767156	-745.7186591567612
22700000	-3091.6938816146676	-828.9535822950933	-2262.740299319574	2.8032475804087214	266.35377890385445	2.919514091251059	7.568414193708649	2.6847950609741655	0.40964104629263154	0.16412000481757322	0.1948352406329445	0.23140370825685172	0.1053385593282051	0.0030181344238435254	-2262.740299319574	-821.9693785500275
22800000	-3006.3163499668794	-749.7450098920244	-2256.571340074855	1.8077894080568626	190.3469445394773	4.259171600395842	5.381114266919235	3.7176016950950976	0.4203444397663353	0.144874896912555	0.18759479315557448	0.24718587016553636	0.10440019523754131	0.0042967701586564145	-2256.571340074855	-743.1201989510705
22900000	-3051.581859656114	-777.2543593225084	-2274.3275003336053	2.084007592586631	174.55996325048275	3.6266764065660495	2.1879432390302376	2.902269808339511	0.4286212844302534	0.17860822294765225	0.15777821011156257	0.23499228251053297	0.2036228341839675	0.004733323447659196	-2274.3275003336053	-770.1029636715963
23000000	-3075.1723303692584	-797.4021655556511	-2277.770164813607	2.4047203483367117	157.09393402713926	2.9758179889836223	9.476194565409148	2.787883447609767	0.41624094482349705	0.16748229917680496	0.17901190492382885	0.23726485107587017	0.0069632990275040815	0.003641885760491549	-2277.770164813607	-791.9057795338738
23100000	-3113.469889020713	-843.899868841138	-2269.570020179575	2.6764060257829354	422.4903826887761	3.1176042123779752	2.645299152204281	3.193925429288196	0.4130604686042677	0.14318736200208884	0.19125547211931554	0.2524966972743288	0.17924843654565065	0.003255020415566185	-2269.570020179575	-836.5231832709879
23200000	-3175.8228457058967	-881.6141038845866	-2294.20874182131	2.6589654840457766	742.7785360915188	2.8301928104754577	6.095686287768369	4.489435280918317	0.4140623251896244	0.17105565648456486	0.18033426329765254	0.23454775502815917	0.12512815672474045	0.003022758794063744	-2294.20874182131	-872.9924548513723
23300000	-3076.7616237774246	-774.194237572746	-2302.5673862046788	2.131702357749665	178.03521277108828	3.538848468051414	5.353760533902456	3.2773606476900596	0.39792719655992503	0.15578398937758747	0.17788885809365207	0.26839995596883637	0.07856449177584288	0.004375748131154953	-2302.5673862046788	-767.8312352023429
23400000	-3105.116285452203	-805.1561393024252	-2299.9601461497778	2.2757005505261607	570.7544479738991	4.007492334352263	5.827299664569143	2.946154105612077	0.3806622431212975	0.14798606644588938	0.19163503312905625	0.27971665730375794	0.11558201589127055	0.0031040333237880675	-2299.9601461497778	-797.3124007900346
23500000	-3083.0561947802526	-796.8581651333068	-2286.198029646946	2.2358756485154894	418.74374710391413	3.9625505113745305	5.3937534846774495	2.3947262727679184	0.4091871129342921	0.14869932089434074	0.20004776830122536	0.24206579787014293	0.09050211541704675	0.0032379667663008263	-2286.198029646946	-789.8139570132846
23600000	-3141.050248829355	-835.8043675151578	-2305.2458813141975	2.650913978590385	440.7710985727101	3.468750356795504	9.428262205042653	3.1639701358292562	0.43191025597964344	0.15660797061959442	0.18890157913943542	0.22258019426132772	0.12346504048047556	0.0031203010824894972	-2305.2458813141975	-828.2330352087204
23700000	-3134.0283858834155	-843.8257193265019	-2290.2026665569138	2.8298184159937136	1134.0935251143221	3.54642797104904	8.886173765290433	4.170858286209052	0.4199806490828641	0.15260181292046376	0.16585554939296432	0.2615619886037087	0.18171014767425378	0.002711879975074442	-2290.2026665569138	-833.8842725766508
23800000	-3068.6887583638377	-795.0498239386858	-2273.638934425152	2.3706533096182785	189.96758742545376	3.325737958636007	5.036777988691172	2.9891995701620786	0.4079218434046159	0.1455448275491813	0.18807513841411413	0.2584581906320897	0.0466099191566305	0.003952929607810163	-2273.638934425152	-789.1869652961484
23900000	-2956.6739573734026	-687.7313154744182	-2268.942641898984	1.257577748120203	367.0933342390777	7.161483474013533	8.476296595178491	3.43413820703774	0.3979068420502918	0.15678016948406537	0.17439095127837867	0.2709220371872652	0.14782598597564178	0.005040492197086037	-2268.942641898984	-678.4173620374288
24000000	-3013.181250459281	-744.1692735531312	-2269.0119769061494	1.7184636832472018	584.7976681853205	5.662408775143435	6.5348874938031996	3.1863225817215515	0.416504460357591	0.15348934121461266	0.19402138283470363	0.23598481559309367	0.13976122819946585	0.004061817210535082	-2269.0119769061494	-736.5459011381602
24100000	-3093.089521939135	-819.2356211323008	-2273.853900806834	2.3239210158713415	613.0671360293985	3.763697856981734	5.695104532229139	2.871837458557678	0.3993220338100045	0.15103972992818998	0.19390442103369887	0.2557338152281076	0.22500707906351694	0.003143552040486959	-2273.853900806834	-811.2350604764389
24200000	-2992.067822566811	-717.3694674394296	-2274.6983551273815	1.6387270964448806	125.84448446207749	4.393439970740204	8.366120472059833	2.26692861767847	0.4304088890126381	0.1500461105712486	0.1837751235856265	0.23576987683048786	0.010594783887795983	0.004302145983936733	-2274.6983551273815	-711.8359807656011
24300000	-3042.5378425231575	-768.9870576942761	-2273.550784828881	1.881611622641788	279.2522208518743	4.275715859673375	5.331837047441105	3.0589666750677122	0.4321945176741115	0.13250326430226073	0.1993797616502501	0.23592245637337877	0.09423586476493209	0.004160389665705753	-2273.550784828881	-762.3612685630566
24400000	-3083.296768022761	-804.5673972240004	-2278.7293707987606	2.280255544723901	338.3616891276147	3.6443114147249647	9.297274195531486	3.9875471068207364	0.4207557312125671	0.13148947973313432	0.21095390724357638	0.2368008818107235	0.14530626891596948	0.004216384632404864	-2278.7293707987606	-797.3763668719934
24500000	-3028.625223264539	-756.9125442453596	-2271.712679019179	1.747528249784902	289.4915630871557	4.6090021733557105	9.942250957127612	3.9391103237623613	0.41799222845060163	0.14572171650928356	0.1702900234753402	0.26599603156477597	0.13746123892317996	0.004742858690867645	-2271.712679019179	-748.8782276917922
24600000	-3003.005111166427	-734.1470111248597	-2268.8581000415675	1.6441954530653964	282.0057432582736	5.390037572032474	8.678194270076146	3.8397058550419807	0.4348290912666762	0.13769003367809896	0.18720344082801918	0.24027743422720715	0.11387421322571938	0.005719423365162616	-2268.8581000415675	-722.5371202473411
24700000	-3058.123578259344	-798.6178184319692	-2259.5057598273747	2.0665910259075453	167.2632724730659	3.032566779275457	8.893804116511458	2.8947802298084357	0.399298178335381	0.17398282849856367	0.18063894383246207	0.2460800493335947	0.032539587960298044	0.003310062377562412	-2259.5057598273747	-792.6567301187656
24800000	-3034.5041871926983	-752.8313530613724	-2281.672834131326	2.0033843668562823	278.665520710329	4.6122234305018734	5.577902371926995	3.4755910738582037	0.43338703000802387	0.15167589598408016	0.19429894781152363	0.22063812619637385	0.06374582359681433	0.0035862147329433582	-2281.672834131326	-746.146657258614
24900000	-3040.8966793403197	-762.0500177723598	-2278.84666156796	1.9403836328586233	211.343840302417	4.179933439327243	7.101402797958437	3.19961659633978	0.4362896764525747	0.13954422933274688	0.19003978554773185	0.234126308666948	0.039645811430745026	0.004484204301920527	-2278.84666156796	-755.3594217916823
25000000	-3071.218325392684	-795.236560197086	-2275.981765195598	2.199690834596966	272.74902946161046	3.757160906830213	9.133087233964309	2.699892941106898	0.41166744658103815	0.1608664220220474	0.19327605391185665	0.23419007748505907	0.017765241782657634	0.00408513340133634	-2275.981765195598	-789.0476058069223
25100000	-3111.7770691525325	-814.4272029183759	-2297.3498662341567	2.9084573658360786	118.70613940023698	2.3398443817527483	3.6746962201249747	3.967237037936375	0.40194031293424654	0.15523168389747907	0.18409405990018	0.25873394326809573	0.05526483083725899	0.0033525986495479125	-2297.3498662341567	-808.5567366228969
25200000	-3140.286133797768	-846.3000492003006	-2293.986084597467	2.6413554553476195	498.81676374418635	3.1565798674171055	4.915340929149759	2.466356755899547	0.40623937204789295	0.15646153289834067	0.1758222019742814	0.26147689307948635	0.14837578442705848	0.0030772898318002315	-2293.986084597467	-838.7709959767536
25300000	-3031.4642725326667	-763.2727982427857	-2268.191474289881	2.0590882082690034	196.33464119752747	4.0025071730369675	4.986667482188908	2.8891035003148633	0.4032061835120502	0.15061525783810967	0.1902822396108323	0.2558963190390092	0.16180660754246998	0.004516157973258651	-2268.191474289881	-756.4900208564566
25400000	-3075.1341266212166	-770.9798416418037	-2304.1542849794128	1.9546743152818036	399.2113843230624	4.449954865652071	7.235749041212415	3.0075184131902537	0.39174276911916556	0.1515979509772272	0.20094080285806437	0.25571847704554423	0.038465483530776313	0.004054042369635614	-2304.1542849794128	-764.1791861134324
25500000	-3059.3028675335922	-764.5091430262027	-2294.7937245073895	1.8139437180515776	225.72732449655533	4.205542084268102	6.841248632765772	3.053272308644931	0.394887995411058	0.13809915733100664	0.18789247416627555	0.2791203730916612	0.16408201576465306	0.0044702585718240625	-2294.7937245073895	-757.5748128879231
25600000	-3084.881746895864	-781.178607330295	-2303.703139565569	2.0068423116104412	406.2402494175922	4.565394943561616	7.562617594990446	3.711818351976836	0.41530601117912896	0.14865887014280146	0.18707769966693072	0.24895741901114035	0.0990636327507074	0.003736399264562806	-2303.703139565569	-774.0406079972652
25700000	-3087.4938580459607	-788.1706936749346	-2299.323164371026	2.0788610961096463	244.45478693468883	3.754453163528669	8.772160245538938	3.1623562117624764	0.4104835608921099	0.1460956687792435	0.19742795412346953	0.24599281620517865	0.1401031990709064	0.0042041803611137	-2299.323164371026	-781.5832842911103
25800000	-3113.06408375484	-838.3445025603381	-2274.7195811945016	2.653154754654578	754.2089603991819	3.5800534747290094	4.178690299396952	3.7077008983631057	0.3944620839109685	0.18664659858166138	0.17908259726967274	0.23980872023769895	0.18641543481359846	0.002961114132409421	-2274.7195811945016	-829.5859723887346
25900000	-3032.886611392926	-747.7917676670942	-2285.094843725832	1.5220054078167633	301.42489021115745	5.006514895532101	7.29307769446363	2.8737448646583807	0.39730920629292404	0.14808096085732733	0.18316288633911565	0.2714469465106346	0.07595005034576958	0.004243683701274263	-2285.094843725832	-741.0077240221658
26000000	-3114.4737844048686	-824.9250305397543	-2289.5487538651146	2.602403455263802	398.3821500812249	3.319441822456282	8.894646757340537	2.8097306806638245	0.4025292109587833	0.17841719927368055	0.18815587590001953	0.23089771386751826	0.14648828504531738	0.0032337753242231903	-2289.5487538651146	-817.747975658348
26100000	-3042.246314596975	-754.1608426590057	-2288.0854719379695	1.5353239837132258	380.9574305374732	4.939483850398862	7.909565797319496	3.3449900652800078	0.4307197574896011	0.15319638561588067	0.1641482499327474	0.2519356069617726	0.22520327900763615	0.004050778282288317	-2288.0854719379695	-746.849480111009
26200000	-3033.5376725576125	-742.9890012135759	-2290.5486713440364	1.7543677716692194	368.5419088247482	5.261207127674608	2.994221721647422	3.56935673872987	0.41335088674342857	0.16429031854419865	0.20474576869362146	0.21761302601875313	0.10569555815008412	0.005538291157616783	-2290.5486713440364	-732.0833186147424
26300000	-3049.1626749641764	-767.759090885665	-2281.4035840785114	1.944423833225058	148.60632353469128	3.457045892956942	8.62310955873386	3.446576288587145	0.42407915272735225	0.15139816005959048	0.19977796048813626	0.22474472672492282	0.11162819238096384	0.0041061841144712004	-2281.4035840785114	-761.7551464677804
26400000	-3104.1236871076117	-824.0184665752188	-2280.105220532393	3.2884778954031546	113.89769789598367	2.188816296212515	9.452704421930004	3.150984056155587	0.4201723823133098	0.1394012608816585	0.19060113649745195	0.24982522030758164	0.15516536633494224	0.003434823242996569	-2280.105220532393	-818.3729613232442
26500000	-3080.9650790903797	-786.8871285590914	-2294.0779505312885	2.2170283198427088	258.2468727634759	3.798437064819027	9.062445339341707	3.2174069628083557	0.44027347777265463	0.1492704800782302	0.1743981074031162	0.23605793474600084	0.11709486875569182	0.004267718021232168	-2294.0779505312885	-780.1980601957662
26600000	-3064.723751890839	-791.8046358585074	-2272.9191160323317	2.1867427138367876	543.1095838174791	4.4925619951227285	9.90224195963684	3.187544535505262	0.4035552007784384	0.15542766510064027	0.1897056876695055	0.2513114464514177	0.12409905613304432	0.004112937738496234	-2272.9191160323317	-784.4166704070551
26700000	-3083.6616686389857	-799.3273417250733	-2284.3343269139123	2.152931507682285	412.60725108271225	3.9194031888436602	4.8434048097863425	3.3612567816406838	0.4278800824820827	0.15411801677895948	0.18104448812465662	0.23695741261430286	0.07763196840927822	0.003453637162529738	-2284.3343269139123	-792.2521995021955
