# BEAST v1.8.2, r6687
# Generated Tue Jul 19 09:43:31 PDT 2016 [seed=1468946610490]
state	posterior	prior	likelihood	treeModel.rootHeight	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	skygrid
1000000	-3095.787828373461	-844.842102818037	-2250.945725555424	3.2804932379281375	0.7975278933712694	5.707608532794888	4.945163883475707	5.086318113061829	3.4325250037662425	3.426424824625898	3.546111351901842	4.488446951643815	3.70667432327274	3.1794033895894547	3.197847124322208	3.3812428831323302	2.272664817297408	0.4907324658135747	0.22423872372155	-0.8820399527328435	1.3713174508997976	0.6894073442734716	-0.7907293468504699	-1.304377302777187	-0.7321425394042027	0.42590319845091706	1.7295501142961964	1.4054801452210857	1.7582022996193767	1.7549605166216824	0.947210233546412	-0.3943975561622123	-0.3807431910186392	-1.6448737475123445	-1.8245588331052103	-1.526962186529719	-1.2176809597729765	-3.195165794224197	-4.914607039581696	-4.037184467356892	-4.502926366952323	-7.52338054247072	-8.36330940166635	-7.026656963106804	-7.517785847921907	-6.477592950864933	-6.198765862211079	-6.574101778125087	-7.650706247774917	-6.588492993589015	-6.245764769737111	-6.761242637756429	-7.531126037640282	-8.119518629628583	-8.759139931676874	5.0	2.696580045367312	0.40682253007500513	0.15401821036522642	0.18915350266479553	0.2500057568949726	0.1215065444525209	0.004097833992835778	-2250.945725555424	-842.8418456644729
1100000	-3078.212065424438	-830.397651906858	-2247.8144135175803	4.759714652065128	1.6224576549251466	5.492037868720552	5.431459372768968	4.2070101752854	3.384641910027451	2.95760909223901	3.1520778026032072	2.5814650916756317	2.6980264768669437	2.1279219107826663	2.294366396316628	2.415413158104577	2.5988306165026716	2.696705774626942	2.7174728486657886	1.835342620905638	2.3601460558934506	2.522585458925204	1.6788381873115883	0.9677758735260231	0.6689742697935674	1.5091386695072724	0.376214642206153	0.48450240664835365	-0.08616321223142764	0.7934803814650817	0.4314819908198819	1.1714737976531873	0.8417361262999312	0.6530140304537313	0.6683858957012876	0.9307732654346408	2.2300573344954353	2.3164045038870142	1.7931172963987758	1.3135120705838061	1.4178465162170824	0.8210577767481905	0.1329789050573275	0.9892957895780715	1.5633375691188114	1.5724802743013286	0.4126480722348993	1.2178941499492184	0.578222412971775	-0.3897229016908821	-0.4071907184371615	0.4719369100699291	0.5372881287724633	0.8648672527038621	0.610894565602798	5.0	3.766160581043255	0.40451792670244074	0.15276722947539603	0.20585769728811693	0.2368571465340462	0.09071865512022517	0.003675464729271259	-2247.8144135175803	-827.445356051962
1200000	-2985.531503308631	-706.3425625979737	-2279.1889407106573	2.8106678230040214	0.22834115133452257	5.347030426691448	5.064840155198516	6.7748360014738	4.703479953423899	5.339928906946489	1.7346108958989372	4.738981914656335	2.375657124436778	4.611769977844766	1.8953972163227861	2.422351497158968	-0.2688453147925213	-2.0216640704265068	2.7088332050538386	2.4899139848556775	3.642024234178772	3.609268623706755	3.0432523231692437	3.6312867630054635	1.8333276944400778	3.2287598446083505	1.2707220246546407	4.483704683873545	4.7437987069920196	5.675991554011443	3.4402951124686494	-0.4125899450138325	-1.5067211414195107	0.7973865680042496	0.0342682254547024	2.133560119854803	1.700120711266365	-4.07984005512476	-5.605492185170334	-10.083413882826157	-11.287975141070458	-15.467606521426527	-11.93982981552618	-12.090637508481827	-10.965269234049593	-5.061415726444784	-4.2991512447608	-5.945963134218634	-9.379322735279453	-6.412540929479718	-6.100984351900306	-7.81679577794025	-7.659845914212266	-8.381353400160613	-10.58079729506007	5.0	3.7390131369330897	0.4184102639087632	0.13159515829395352	0.1833551157242053	0.26663946207307787	0.10340579254369527	0.0035146074368059047	-2279.1889407106573	-705.2363711326485
1300000	-2893.979774834589	-630.7341710175855	-2263.2456038170035	3.368713101673676	0.11661601418725508	13.07321547517124	7.252780007986897	8.084947070094012	9.06724956311024	8.265583266289683	1.8393078893942794	5.396026112670133	3.2877329409319573	2.693901372311909	2.5073012345318975	1.097951801903113	-0.16384210136159827	-1.7064594074748853	1.7844762201558169	4.3143700553288795	6.8010659439335	8.09851392176773	9.416403675708933	13.464284369206613	14.778149140287848	13.429911344406126	14.475853020434759	15.053035127382614	14.619095765158114	15.430533948511135	14.653355608385986	10.580539755512218	10.57704498150693	4.72777694012834	2.9883910549340125	6.354074804341741	2.005892448060803	-2.1587399956773097	-6.287477569330813	-8.193523047399465	-5.658617941556432	-4.654676356385173	-2.8125959857154315	-2.981133099761228	0.19963378500882278	-0.6289674084274699	-3.4184744178205575	-0.7994945554869757	-3.3728187075884333	-1.3181826955745395	1.025193200865143	0.9958446053039998	-0.7934021693290871	-1.121321556674392	0.24908951939502177	5.0	2.514616503387668	0.4129579321658605	0.13590884343587184	0.19773876698661902	0.25339445741164857	0.12440184312365425	0.0034867775244099867	-2263.2456038170035	-630.6609541390837
1400000	-2964.1070260487636	-677.2036836719961	-2286.9033423767673	3.2682781722740786	0.04186794216548461	7.185343019450595	9.533895231121859	12.674748658819306	10.295840821055156	7.76138145327111	2.240743172946006	3.1010063222218225	1.8130632817553194	3.675489634576044	8.82358888568282	3.1060158407454237	-0.3264555964957971	-1.2868862729068185	3.289992703118945	5.18403306341903	9.783474343924244	3.65312070329385	0.005132204193140311	-1.0152555606996565	5.699045452220714	8.123269194247404	5.029425186385664	5.958972875967692	13.397205947987459	11.677783748407501	8.066436772880449	8.716426034784174	13.254573030397385	11.611188708043104	6.564771823756118	8.868393514986069	1.6256829869455212	-5.850282901761766	-9.12857735669414	-15.067287067923509	-17.430302751989533	-19.44854559608837	-15.393787341158593	-14.409757479055557	-15.948866963261999	-10.22326943702789	-4.382745161252074	-0.8518528522163722	5.8852638505738355	-2.2293970636265312	-5.538656897116908	-9.420483443934206	-9.124379603355742	-9.451272470948819	-4.948014200265397	5.0	3.128025266082005	0.402972479209219	0.1504575629801595	0.17641743686938682	0.27015252094123443	0.11689721994863511	0.0034387666427648685	-2286.9033423767673	-677.9005891755412
1500000	-2910.8565600562397	-632.8625746373446	-2277.993985418895	3.364048239669805	0.226219486320009	4.880974395504982	5.724206143691591	6.840728278576076	7.112510811386902	4.950354665952661	1.5088805491953947	2.526965080089852	4.60550767274336	3.295421291776497	0.7916144710465463	3.37196305451812	3.209122985623159	-1.006797253566466	-0.6623523498014113	1.429374373953872	2.036043645543904	2.8967621240602615	4.3927046853733085	5.790529983082623	5.33321263681207	5.953062186475553	6.623740298094381	5.847871025480192	7.42049485139958	7.127558272002261	5.692800141803207	6.197913297321678	3.938863940778121	2.9372461157390672	0.2375540602036723	-0.277152555941355	-0.9400605912323758	-2.2358713033247355	-0.969576805387298	-1.0638495680695483	-0.2736340373035606	1.894590678027337	4.692150990739432	7.19452003153415	9.762791635139036	6.069705509208382	7.557702313638812	10.53325485659477	11.92983857927815	11.87223510415875	10.798256618323073	10.604269894817204	8.675432913889571	7.350909918482601	6.827553555806621	5.0	4.001422370854871	0.44024634523035283	0.13755404128154605	0.181201966792132	0.24099764669596901	0.15860667060090594	0.004171648670269768	-2277.993985418895	-631.5459327541085
1600000	-2984.096424508923	-685.8883825248681	-2298.208041984055	2.360039284341975	0.30715977484147017	9.54562231786699	9.918760303732768	5.004185932473301	4.36141151468131	3.984062759208259	1.1310410050543436	3.597832752916789	4.693938204867229	3.365017857336988	4.504823848737912	1.2955488674786266	-0.5617146127747202	-0.9689004663891879	0.2817276049432573	1.428843860736408	3.64795650358806	4.247302358942909	3.2815855356612156	6.995432256977483	7.444960849498689	4.360053070192638	1.1105053145566808	-2.980831348631209	-0.1392092095181202	-2.4208628929956593	-3.3742474569216743	-3.9564058997584914	-1.9214067008924478	-3.3019396696363854	-5.700636115926283	-6.67161120717399	-6.116332348617378	-2.7321966228318524	-1.2290945394602093	-1.8615237997792686	-2.6848731844828397	-6.614694022632405	-7.468330925103756	-8.051856913956497	-10.896223806294246	-9.967745173870147	-11.990105094186816	-12.487333594452188	-14.084857880361678	-15.275271914542744	-14.969673701652988	-16.017807846350752	-16.73789822254891	-16.915117847619207	-14.911444114777673	5.0	3.4752217663753258	0.4408441181378078	0.13621853971142334	0.17936254267246854	0.24357479947830027	0.07047696115006198	0.004256913006138944	-2298.208041984055	-684.5260373547861
1700000	-2912.5624501038155	-628.475982511445	-2284.086467592371	4.885735596308663	0.10345465316901246	6.8753333796976355	5.79867038480182	5.427202164038221	5.153763143014154	5.297473366152485	1.080682020900647	2.874055184701756	2.09110450896522	3.340783524171819	2.8993103206322415	0.9519172252995637	-0.5988029122757135	-0.6183757369700282	0.48972834075716437	1.3783378684724261	5.169900392962182	10.610811893285051	10.565699207174887	14.429912542930737	14.873039040423356	17.454989637826042	20.429805335750043	24.13037360254976	17.33945915821501	15.791463761594365	15.99631188298347	14.192466064068897	16.17678120399516	15.777559354235255	12.603611214980276	7.8612016907502555	9.115966888591759	11.2119839241162	10.841284884055845	15.076282799017129	11.44462020161829	8.283795646253651	8.473910881979364	6.672865790834251	4.3506688579132575	1.7769231358146291	4.173901303862813	2.5832728048308167	3.118535685980529	4.419701032828749	10.078515724925108	5.847022465601332	-0.8658334708701754	-8.809347125079844	-6.986752467106132	5.0	3.723133831676786	0.4260567949572895	0.1342276887019038	0.16773028616587468	0.2719852301749322	0.11381690361445403	0.00343974640887823	-2284.086467592371	-628.076750130291
1800000	-2932.7781151957242	-679.5665591412824	-2253.211556054442	4.823634086690423	0.10204444232587673	6.8753333796976355	5.79867038480182	5.427202164038221	5.153763143014154	5.297473366152485	1.080682020900647	2.874055184701756	2.09110450896522	3.340783524171819	2.8993103206322415	0.9519172252995637	-0.5988029122757135	-0.6183757369700282	0.48972834075716437	1.3783378684724261	5.169900392962182	10.610811893285051	10.565699207174887	14.429912542930737	14.873039040423356	17.454989637826042	20.429805335750043	24.13037360254976	17.33945915821501	15.791463761594365	15.99631188298347	14.192466064068897	16.17678120399516	15.777559354235255	12.603611214980276	7.8612016907502555	9.115966888591759	11.2119839241162	10.841284884055845	15.076282799017129	11.44462020161829	8.283795646253651	8.473910881979364	6.672865790834251	4.3506688579132575	1.7769231358146291	4.173901303862813	2.5832728048308167	3.118535685980529	4.419701032828749	10.078515724925108	5.847022465601332	-0.8658334708701754	-8.809347125079844	-6.986752467106132	5.0	3.496315570636185	0.4302196879642151	0.1471539340082908	0.17436537299349533	0.24826100503399895	0.18563270839253657	0.004804016977768522	-2253.211556054442	-678.0664819021436
1900000	-3017.510966374789	-738.2181246144546	-2279.2928417603343	3.5994443934408817	0.16098369372071636	13.124097865997328	8.282676638780867	4.485038723049296	4.708035961489987	4.142502471879032	1.3340416925342995	3.4235185387258036	3.7507801273293495	1.5452349705914397	1.657361798311046	1.4383632302153033	-1.2990508664931926	-1.3737611712870677	-0.20950299000257788	2.480607240856209	7.488695004682796	6.789001452329364	9.882553152774157	11.197838278012465	11.517579695740945	12.443200281275342	9.758175116536801	5.0477375458197	2.1204132370625777	0.9745495504515502	2.888739534090707	6.119997318428719	8.395258095013835	7.385494757532099	5.475903881225976	4.967327790307728	6.216778838825151	0.31455544151427617	2.553205344138263	-1.408480283753466	-2.4939795975351	-0.9075529097505597	1.9234346473859243	4.425321078836428	1.9942419869743646	3.24953085596528	4.237788161000468	4.608558903879418	3.5183308873596744	4.5031865070156964	-1.6445809728935872	-3.5704234693146377	-4.714855042026761	-4.979926421998689	-8.16951310549347	5.0	3.725159238419715	0.42373819320898953	0.13914864583119008	0.18508460375838062	0.25202855720143963	0.09849521144074656	0.003920610645768189	-2279.2928417603343	-737.5920202559068
2000000	-2824.186705737625	-536.6550320378669	-2287.531673699758	1.8311764426811208	0.3804662189768421	9.170449779812639	9.87535084436377	8.884469213799697	7.543137794392681	3.3304767449001558	0.45417538335152263	2.948296434558694	-0.2502157555066675	1.825826439573034	1.1696988268055155	0.8498685641632977	1.1845407885622175	1.4066481481498574	1.8174350098286813	0.30176954829457997	0.5647624162564638	-0.5136977122046053	-3.1564363410922978	-4.279125158550338	-3.6751291491276095	-2.3309100624592065	-2.9056327371438906	-1.4808610619726197	-3.97679269929097	-3.27317591731859	-4.9391793392604875	-5.3730003302423075	-7.218327553777779	-7.3790945264749865	-9.812713322983353	-7.5411878752939	-5.408078599422664	-8.827606797071354	-9.088644756670059	-7.97420426059454	-7.956353620043677	-11.340900651935039	-10.236597010848007	-12.1236728584305	-14.394592184449907	-13.706779307154964	-11.580039206856034	-12.608068430186863	-13.640677617361908	-12.667688021359034	-11.094445046438626	-8.476979522805314	-12.564320378871082	-13.401576312647796	-13.0194880767896	5.0	3.2006248805329505	0.4199315049890283	0.1376753091887027	0.1633478074799545	0.2790453783423143	0.17068152727500543	0.004283723160257243	-2287.531673699758	-534.9405680033268
2100000	-2932.0035338889397	-631.0873443705024	-2300.9161895184375	2.0069489375549825	0.01355047064829131	30.70698368118466	14.237711765605386	17.326895569165657	6.823470645481608	2.390032850637832	0.942859819013715	6.4833871561947225	-1.3772917137623102	5.681371239803168	12.898216557811164	20.508261635594174	11.98921910533203	6.766673551100503	9.233159846894546	23.515008929325973	1.3269639487708638	4.825273048856956	17.659525659353335	2.051969245016551	-3.7726843265612464	-4.356810869759329	-8.079372243659177	-10.653658550596504	-7.425782683509086	1.58089045792493	1.0967346277307484	-6.511487300744836	-11.860535746058503	-16.56157345842048	-22.890589450245837	-14.863340381026761	-14.242822985057844	-28.191613007044936	-26.890143229809503	-21.79698123658084	-24.74391615707584	-19.503544961238372	-18.975396785335324	-22.543909661441354	-37.893661427892425	-34.12391303670253	-28.76914420444979	-24.621041437155444	-32.96013186582694	-15.495779796800493	-15.875660221788618	-25.438852853005436	-22.275519682746026	-15.432453346486444	-7.457872723808713	5.0	2.5932668731381203	0.420748805294035	0.15978920067356978	0.18846791687130077	0.23099407716109438	0.09035246123478775	0.004526435683220398	-2300.9161895184375	-632.718799151809
